Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_2,Rolling_Mean,Type_B,Type_C,Size,Month,Risk_Category,Predicted_Sales,Scenario_Sales,Store_Category,Anomaly
34,3,2012-08-24,14519.07,False,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,39778.11,34661.99,28323.2,False,False,158114,8,Overstock Risk,19249.192600000006,19249.192600000006,Medium,False
34,3,2012-08-31,8598.91,False,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,14519.07,39778.11,24389.52,False,False,158114,8,Overstock Risk,14227.582200000006,14227.582200000006,Medium,False
34,3,2012-09-07,7604.25,True,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,8598.91,14519.07,17625.085,False,False,158114,9,Overstock Risk,11773.605599999999,13539.646439999999,Medium,False
34,3,2012-09-21,6683.95,False,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,6675.69,7604.25,7390.7,False,False,158114,9,Normal,7528.898799999999,7528.898799999999,Medium,False
34,3,2012-09-28,6465.82,False,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,6683.95,6675.69,6857.4275,False,False,158114,9,Normal,7313.351400000002,7313.351400000002,Medium,False
34,3,2012-10-26,5715.89,False,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,6204.23,6181.21,6144.01,False,False,158114,10,Normal,5946.3026,5946.3026,Medium,False
34,4,2011-11-11,20885.87,False,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,21092.35,19893.3,20499.23,False,False,158114,11,Normal,20921.889000000006,20921.889000000006,Medium,False
34,4,2011-11-18,20515.51,False,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,20885.87,21092.35,20596.7575,False,False,158114,11,Normal,20777.481600000003,20777.481600000003,Medium,False
34,4,2011-11-25,25958.73,True,45.99,3.225,32.5,317.08,42455.51,6.0,1438.09,129.8364,10.148,20515.51,20885.87,22113.114999999998,False,False,158114,11,Normal,24943.8166,28685.389089999997,Medium,False
34,4,2011-12-02,19920.61,False,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,25958.73,20515.51,21820.18,False,False,158114,12,Normal,22442.431400000005,22442.431400000005,Medium,False
34,4,2011-12-09,19630.03,False,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,19920.61,25958.73,21506.22,False,False,158114,12,Normal,17836.273599999997,17836.273599999997,Medium,False
34,4,2011-12-16,20269.54,False,32.31,3.149,824.88,300.0,226.35,573.1,2966.73,129.8980645,10.148,19630.03,19920.61,21444.7275,False,False,158114,12,Understock Risk,26271.616800000007,26271.616800000007,Medium,False
34,4,2011-12-23,27660.5,False,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,20269.54,19630.03,21870.17,False,False,158114,12,Understock Risk,26694.092800000006,26694.092800000006,Medium,False
34,4,2011-12-30,20811.78,True,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,27660.5,20269.54,22092.9625,False,False,158114,12,Normal,23906.685200000004,27492.687980000002,Medium,False
34,4,2012-01-06,22575.56,False,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,20811.78,27660.5,22829.345,False,False,158114,1,Normal,19909.5528,19909.5528,Medium,False
34,4,2012-01-13,19696.52,False,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,22575.56,20811.78,22686.089999999997,False,False,158114,1,Normal,21697.437400000003,21697.437400000003,Medium,False
34,4,2012-01-20,19221.15,False,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,19696.52,22575.56,20576.252500000002,False,False,158114,1,Normal,20143.572799999998,20143.572799999998,Medium,False
34,4,2012-01-27,18653.17,False,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,19221.15,19696.52,20036.6,False,False,158114,1,Normal,19852.013600000002,19852.013600000002,Medium,False
34,4,2012-02-03,20396.85,False,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,18653.17,19221.15,19491.9225,False,False,158114,2,Normal,20854.8556,20854.8556,Medium,False
34,4,2012-02-10,21056.11,True,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,20396.85,18653.17,19831.82,False,False,158114,2,Normal,22897.4402,26332.05623,Medium,False
34,4,2012-02-17,19798.48,False,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,21056.11,20396.85,19976.1525,False,False,158114,2,Normal,20756.481200000006,20756.481200000006,Medium,False
34,4,2012-02-24,19394.36,False,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,19798.48,21056.11,20161.45,False,False,158114,2,Normal,20657.917400000002,20657.917400000002,Medium,False
34,4,2012-03-02,20396.57,False,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,19394.36,19798.48,20161.38,False,False,158114,3,Normal,21529.6006,21529.6006,Medium,False
34,4,2012-03-16,18859.22,False,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,19294.45,20396.57,19486.15,False,False,158114,3,Normal,18818.345199999992,18818.345199999992,Medium,False
34,4,2012-03-23,17177.48,False,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,18859.22,19294.45,18931.93,False,False,158114,3,Normal,18584.9612,18584.9612,Medium,False
34,4,2012-03-30,18596.5,False,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,17177.48,18859.22,18481.9125,False,False,158114,3,Normal,17986.450999999997,17986.450999999997,Medium,False
34,4,2012-04-13,19742.5,False,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,22024.25,18596.5,19385.1825,False,False,158114,4,Normal,19591.651400000002,19591.651400000002,Medium,False
34,4,2012-04-20,19996.8,False,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,19742.5,22024.25,20090.0125,False,False,158114,4,Normal,18868.6146,18868.6146,Medium,False
34,4,2012-04-27,19794.26,False,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,19996.8,19742.5,20389.4525,False,False,158114,4,Normal,21667.705200000004,21667.705200000004,Medium,False
34,4,2012-05-25,20714.13,False,72.42,3.551,4031.31,43.0,146.38,1114.59,2174.14,131.0287742,9.575,19556.49,19511.88,20247.660000000003,False,False,158114,5,Normal,21393.5178,21393.5178,Medium,False
34,4,2012-06-08,21465.23,False,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,21667.34,20714.13,20850.7975,False,False,158114,6,Normal,19851.718399999998,19851.718399999998,Medium,False
34,4,2012-06-15,19908.28,False,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,21465.23,21667.34,20938.745,False,False,158114,6,Normal,20153.2182,20153.2182,Medium,False
34,4,2012-07-06,23030.65,False,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,19922.49,21121.43,20995.7125,False,False,158114,7,Normal,21337.005200000003,21337.005200000003,Medium,False
34,4,2012-07-13,20541.37,False,74.02,3.224,2691.41,20.2,16.91,806.44,3029.0,130.683,9.285,23030.65,19922.49,21153.985,False,False,158114,7,Normal,22047.0206,22047.0206,Medium,False
34,4,2012-07-20,20091.8,False,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,9.285,20541.37,23030.65,20896.5775,False,False,158114,7,Normal,20455.884,20455.884,Medium,False
34,4,2012-07-27,20096.91,False,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,20091.8,20541.37,20940.1825,False,False,158114,7,Normal,21026.60980000001,21026.60980000001,Medium,False
34,4,2012-08-03,23015.08,False,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,20096.91,20091.8,20936.29,False,False,158114,8,Normal,21843.950000000004,21843.950000000004,Medium,False
34,4,2012-08-10,22646.67,False,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,23015.08,20096.91,21462.614999999998,False,False,158114,8,Normal,23738.004600000004,23738.004600000004,Medium,False
34,4,2012-08-17,21667.06,False,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,22646.67,23015.08,21856.43,False,False,158114,8,Normal,21305.9314,21305.9314,Medium,False
34,4,2012-08-24,19216.79,False,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,21667.06,22646.67,21636.399999999998,False,False,158114,8,Normal,21283.577999999998,21283.577999999998,Medium,False
34,4,2012-08-31,19722.52,False,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,19216.79,21667.06,20813.260000000002,False,False,158114,8,Normal,19933.525600000004,19933.525600000004,Medium,False
34,4,2012-09-07,21396.42,True,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,19722.52,19216.79,20500.697500000002,False,False,158114,9,Normal,22004.429799999998,25305.094269999994,Medium,False
34,4,2012-09-21,18880.22,False,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,20555.88,21396.42,20138.76,False,False,158114,9,Normal,19865.9094,19865.9094,Medium,False
34,4,2012-09-28,19101.75,False,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,18880.22,20555.88,19983.5675,False,False,158114,9,Normal,20257.490199999997,20257.490199999997,Medium,False
34,4,2012-10-26,20716.55,False,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,20360.59,19438.64,20126.739999999998,False,False,158114,10,Normal,20312.806200000003,20312.806200000003,Medium,False
34,5,2011-11-11,26636.84,False,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,24136.11,20891.41,23976.245,False,False,158114,11,Understock Risk,31191.797799999997,31191.797799999997,Medium,False
34,5,2011-11-18,21846.43,False,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,26636.84,24136.11,23377.697500000002,False,False,158114,11,Normal,22058.272999999997,22058.272999999997,Medium,False
34,5,2011-11-25,66540.84,True,45.99,3.225,32.5,317.08,42455.51,6.0,1438.09,129.8364,10.148,21846.43,26636.84,34790.055,False,False,158114,11,Understock Risk,49851.58799999999,57329.32619999998,Medium,False
34,5,2011-12-02,25204.65,False,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,66540.84,21846.43,35057.19,False,False,158114,12,Normal,31459.714999999986,31459.714999999986,Medium,False
34,5,2011-12-09,36084.98,False,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,25204.65,66540.84,37419.225000000006,False,False,158114,12,Normal,31252.0556,31252.0556,Medium,False
34,5,2011-12-16,47507.54,False,32.31,3.149,824.88,300.0,226.35,573.1,2966.73,129.8980645,10.148,36084.98,25204.65,43834.5025,False,False,158114,12,Understock Risk,63173.43179999999,63173.43179999999,Medium,False
34,5,2011-12-23,67948.77,False,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,47507.54,36084.98,44186.48500000001,False,False,158114,12,Understock Risk,58624.72219999999,58624.72219999999,Medium,False
34,5,2011-12-30,31277.62,True,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,67948.77,47507.54,45704.72750000001,False,False,158114,12,Overstock Risk,33885.53099999999,38968.36064999998,Medium,False
34,5,2012-01-06,25346.95,False,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,31277.62,67948.77,43020.22000000001,False,False,158114,1,Overstock Risk,20455.039199999992,20455.039199999992,Medium,False
34,5,2012-01-13,18557.57,False,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,25346.95,31277.62,35782.72750000001,False,False,158114,1,Overstock Risk,26560.339000000004,26560.339000000004,Medium,False
34,5,2012-01-20,21926.69,False,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,18557.57,25346.95,24277.207500000008,False,False,158114,1,Normal,20527.8852,20527.8852,Medium,False
34,5,2012-01-27,22298.19,False,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,21926.69,18557.57,22032.350000000006,False,False,158114,1,Normal,22250.949200000003,22250.949200000003,Medium,False
34,5,2012-02-03,19954.56,False,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,22298.19,21926.69,20684.252500000006,False,False,158114,2,Normal,19783.759600000005,19783.759600000005,Medium,False
34,5,2012-02-10,25923.84,True,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,19954.56,22298.19,22525.820000000007,False,False,158114,2,Normal,22412.4992,25774.374079999998,Medium,False
34,5,2012-02-17,37148.93,False,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,25923.84,19954.56,26331.380000000005,False,False,158114,2,Understock Risk,35713.728999999985,35713.728999999985,Medium,False
34,5,2012-02-24,24588.88,False,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,37148.93,25923.84,26904.052500000005,False,False,158114,2,Overstock Risk,21043.493200000008,21043.493200000008,Medium,False
34,5,2012-03-02,24612.35,False,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,24588.88,37148.93,28068.500000000007,False,False,158114,3,Normal,23347.71,23347.71,Medium,False
34,5,2012-03-16,20936.97,False,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,24385.5,24612.35,23630.92500000001,False,False,158114,3,Normal,22668.626399999997,22668.626399999997,Medium,False
34,5,2012-03-23,22205.1,False,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,20936.97,24385.5,23034.980000000007,False,False,158114,3,Normal,23569.78360000001,23569.78360000001,Medium,False
34,5,2012-03-30,17511.67,False,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,22205.1,20936.97,21259.810000000005,False,False,158114,3,Normal,21201.465000000004,21201.465000000004,Medium,False
34,5,2012-04-13,17313.94,False,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,22845.59,17511.67,19969.075000000004,False,False,158114,4,Normal,23137.084799999997,23137.084799999997,Medium,False
34,5,2012-04-20,13622.96,False,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,17313.94,22845.59,17823.540000000008,False,False,158114,4,Normal,14464.466999999999,14464.466999999999,Medium,False
34,5,2012-04-27,13341.82,False,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,13622.96,17313.94,16781.077500000007,False,False,158114,4,Normal,17805.608399999997,17805.608399999997,Medium,False
34,5,2012-05-25,17310.68,False,72.42,3.551,4031.31,43.0,146.38,1114.59,2174.14,131.0287742,9.575,15662.94,16328.07,15844.062500000007,False,False,158114,5,Normal,15445.044000000002,15445.044000000002,Medium,False
34,5,2012-06-08,21161.8,False,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,17087.17,17310.68,17805.647500000006,False,False,158114,6,Normal,18111.1924,18111.1924,Medium,False
34,5,2012-06-15,19657.63,False,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,21161.8,17087.17,18804.320000000007,False,False,158114,6,Normal,20461.046599999998,20461.046599999998,Medium,False
34,5,2012-07-06,16281.98,False,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,16545.13,18757.65,17810.597500000007,False,False,158114,7,Normal,17767.734000000008,17767.734000000008,Medium,False
34,5,2012-07-13,16018.97,False,74.02,3.224,2691.41,20.2,16.91,806.44,3029.0,130.683,9.285,16281.98,16545.13,16900.932500000006,False,False,158114,7,Normal,16887.823999999997,16887.823999999997,Medium,False
34,5,2012-07-20,12911.98,False,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,9.285,16018.97,16281.98,15439.515000000009,False,False,158114,7,Normal,15919.77,15919.77,Medium,False
34,5,2012-07-27,11855.08,False,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,12911.98,16018.97,14267.002500000006,False,False,158114,7,Normal,13807.968400000002,13807.968400000002,Medium,False
34,5,2012-08-03,13679.56,False,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,11855.08,12911.98,13616.397500000008,False,False,158114,8,Normal,13692.028200000002,13692.028200000002,Medium,False
34,5,2012-08-10,15120.1,False,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,13679.56,11855.08,13391.680000000008,False,False,158114,8,Normal,15270.198600000002,15270.198600000002,Medium,False
34,5,2012-08-17,15009.5,False,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,15120.1,13679.56,13916.060000000007,False,False,158114,8,Normal,13431.737800000003,13431.737800000003,Medium,False
34,5,2012-08-24,20104.7,False,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,15009.5,15120.1,15978.465000000007,False,False,158114,8,Normal,17049.273,17049.273,Medium,False
34,5,2012-08-31,16615.32,False,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,20104.7,15009.5,16712.405000000006,False,False,158114,8,Normal,16039.345200000003,16039.345200000003,Medium,False
34,5,2012-09-07,16954.86,True,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,16615.32,20104.7,17171.09500000001,False,False,158114,9,Normal,15169.590800000004,17445.029420000003,Medium,False
34,5,2012-09-21,14699.92,False,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,18010.5,16954.86,16570.15000000001,False,False,158114,9,Normal,15709.340600000001,15709.340600000001,Medium,False
34,5,2012-09-28,22131.68,False,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,14699.92,18010.5,17949.240000000005,False,False,158114,9,Normal,18560.6798,18560.6798,Medium,False
34,5,2012-10-26,18541.14,False,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,15669.78,15467.26,17286.32250000001,False,False,158114,10,Normal,20287.8726,20287.8726,Medium,False
34,6,2011-11-11,2788.64,False,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,2131.74,2760.04,2385.73,False,False,158114,11,Normal,2338.9954000000002,2338.9954000000002,Medium,False
34,6,2011-11-18,1433.23,False,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,2788.64,2131.74,2278.4125,False,False,158114,11,Normal,2232.3198,2232.3198,Medium,False
34,6,2011-11-25,12671.25,True,45.99,3.225,32.5,317.08,42455.51,6.0,1438.09,129.8364,10.148,1433.23,2788.64,4756.215,False,False,158114,11,Understock Risk,7596.439799999998,8735.905769999998,Medium,True
34,6,2011-12-02,3885.66,False,39.75,3.176,4611.57,70.94,1109.59,1307.67,17316.01,129.8459667,10.148,12671.25,1433.23,5194.695,False,False,158114,12,Understock Risk,9226.731200000002,9226.731200000002,Medium,False
34,6,2011-12-09,4386.9,False,24.69,3.153,3131.47,3.0,127.58,479.79,4102.57,129.8555333,10.148,3885.66,12671.25,5594.26,False,False,158114,12,Overstock Risk,2055.7594000000004,2055.7594000000004,Medium,False
34,6,2011-12-16,5246.34,False,32.31,3.149,824.88,300.0,226.35,573.1,2966.73,129.8980645,10.148,4386.9,3885.66,6547.537499999999,False,False,158114,12,Understock Risk,10368.9854,10368.9854,Medium,False
34,6,2011-12-23,13997.13,False,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,5246.34,4386.9,6879.0075,False,False,158114,12,Understock Risk,11022.352000000003,11022.352000000003,Medium,False
34,6,2011-12-30,4718.54,True,28.84,3.119,3312.59,21909.93,210.22,146.1,3299.3,130.0710323,10.148,13997.13,5246.34,7087.2275,False,False,158114,12,Overstock Risk,5528.4277999999995,6357.691969999999,Medium,False
34,6,2012-01-06,1444.51,False,36.39,3.158,5998.79,18094.69,104.92,351.55,2890.32,130.1575161,9.653,4718.54,13997.13,6351.63,False,False,158114,1,Overstock Risk,2547.8317999999995,2547.8317999999995,Medium,False
34,6,2012-01-13,1479.92,False,33.99,3.263,2514.23,8431.82,48.38,186.59,4699.39,130.244,9.653,1444.51,4718.54,5410.025000000001,False,False,158114,1,Overstock Risk,2157.170799999999,2157.170799999999,Medium,False
34,6,2012-01-20,2023.16,False,39.28,3.273,1358.95,3015.89,27.49,255.88,2402.57,130.2792258,9.653,1479.92,1444.51,2416.5325000000003,False,False,158114,1,Normal,2135.8388000000004,2135.8388000000004,Medium,False
34,6,2012-01-27,1626.74,False,39.81,3.29,387.48,1594.36,18.98,13.35,769.52,130.3144516,9.653,2023.16,1479.92,1643.5825,False,False,158114,1,Normal,1816.0506,1816.0506,Medium,False
34,6,2012-02-03,1657.11,False,38.64,3.354,24118.77,1767.26,91.24,14240.58,3833.23,130.3496774,9.653,1626.74,2023.16,1696.7325,False,False,158114,2,Normal,1518.1498000000001,1518.1498000000001,Medium,False
34,6,2012-02-10,2775.68,True,36.7,3.411,16191.24,4394.52,58.87,11972.11,6375.39,130.3849032,9.653,1657.11,1626.74,2020.6725,False,False,158114,2,Understock Risk,2441.57,2807.8055,Medium,False
34,6,2012-02-17,2990.76,False,37.25,3.493,8386.11,4644.97,16.48,2748.66,6015.47,130.4546207,9.653,2775.68,1657.11,2262.5725,False,False,158114,2,Understock Risk,2877.8113999999996,2877.8113999999996,Medium,False
34,6,2012-02-24,2719.76,False,39.89,3.541,5674.77,3367.59,2.6,1389.89,3919.46,130.5502069,9.653,2990.76,2775.68,2535.8275000000003,False,False,158114,2,Normal,2255.7313999999997,2255.7313999999997,Medium,False
34,6,2012-03-02,2827.08,False,42.74,3.619,9511.41,469.84,2.8,6593.25,4281.12,130.6457931,9.653,2719.76,2990.76,2828.3199999999997,False,False,158114,3,Normal,2563.0300000000007,2563.0300000000007,Medium,False
34,6,2012-03-16,2491.62,False,48.09,3.707,6104.24,94.31,2.7,479.7,1656.98,130.8261935,9.653,1084.74,2827.08,2280.8,False,False,158114,3,Normal,2638.035,2638.035,Medium,False
34,6,2012-03-23,2080.92,False,47.93,3.759,3662.39,107.42,0.59,941.47,1934.93,130.8966452,9.653,2491.62,1084.74,2121.09,False,False,158114,3,Understock Risk,3286.7476000000006,3286.7476000000006,Medium,False
34,6,2012-03-30,1759.82,False,59.29,3.82,7866.57,104.84,5.59,28.76,1979.96,130.9670968,9.653,2080.92,2491.62,1854.2749999999999,False,False,158114,3,Normal,1534.6771999999996,1534.6771999999996,Medium,False
34,6,2012-04-13,3372.92,False,59.12,3.881,5146.78,3729.58,14.82,799.06,1563.6,131.108,9.575,2448.12,1759.82,2415.4449999999997,False,False,158114,4,Understock Risk,3544.6088,3544.6088,Medium,False
34,6,2012-04-20,2347.94,False,55.34,3.864,1397.43,2573.19,18.46,70.76,2761.17,131.1173333,9.575,3372.92,2448.12,2482.2,False,False,158114,4,Normal,2285.6304,2285.6304,Medium,False
34,6,2012-04-27,3489.63,False,66.49,3.81,5573.52,886.23,8.87,338.1,2014.84,131.1266667,9.575,2347.94,3372.92,2914.6525,False,False,158114,4,Normal,2799.0822,2799.0822,Medium,False
34,6,2012-05-25,4404.72,False,72.42,3.551,4031.31,43.0,146.38,1114.59,2174.14,131.0287742,9.575,4648.72,2410.54,3633.3875,False,False,158114,5,Normal,4086.8735999999985,4086.8735999999985,Medium,False
34,6,2012-06-08,578.2,False,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,3892.85,4404.72,3381.1225000000004,False,False,158114,6,Normal,2948.9144,2948.9144,Medium,False
34,6,2012-06-15,2465.95,False,76.48,3.372,5809.23,32.4,400.09,924.94,3054.63,130.8295333,9.575,578.2,3892.85,2835.4300000000003,False,False,158114,6,Normal,2354.9649999999997,2354.9649999999997,Medium,False
34,6,2012-07-06,2741.47,False,77.95,3.187,6438.2,174.8,103.13,2529.03,3839.19,130.7196333,9.285,3342.31,2437.87,2746.9,False,False,158114,7,Normal,2717.4741999999997,2717.4741999999997,Medium,False
34,6,2012-07-13,3041.52,False,74.02,3.224,2691.41,20.2,16.91,806.44,3029.0,130.683,9.285,2741.47,3342.31,2890.7925,False,False,158114,7,Normal,2795.8061999999995,2795.8061999999995,Medium,False
34,6,2012-07-20,2460.34,False,77.7,3.263,2732.08,98.0,5.98,743.47,2456.79,130.7012903,9.285,3041.52,2741.47,2896.41,False,False,158114,7,Normal,2939.9839999999995,2939.9839999999995,Medium,False
34,6,2012-07-27,1523.27,False,77.3,3.356,3124.08,92.22,0.36,1720.84,3878.36,130.7195806,9.285,2460.34,3041.52,2441.6499999999996,False,False,158114,7,Normal,2054.2994,2054.2994,Medium,False
34,6,2012-08-03,1676.47,False,78.93,3.374,9386.73,45.0,37.88,4384.73,4169.76,130.737871,9.285,1523.27,2460.34,2175.4,False,False,158114,8,Normal,2306.5508,2306.5508,Medium,False
34,6,2012-08-10,2607.21,False,78.26,3.476,9297.06,12.0,8.3,4250.64,2103.48,130.7561613,9.285,1676.47,1523.27,2066.8225,False,False,158114,8,Normal,2390.7443999999996,2390.7443999999996,Medium,False
34,6,2012-08-17,1192.06,False,77.78,3.552,5553.04,32.6,6.13,1315.08,5733.84,130.7909677,9.285,2607.21,1676.47,1749.7525,False,False,158114,8,Overstock Risk,1320.7825999999995,1320.7825999999995,Medium,False
34,6,2012-08-24,2761.18,False,72.44,3.61,1899.97,83.8,9.16,609.67,3844.82,130.8381613,9.285,1192.06,2607.21,2059.23,False,False,158114,8,Overstock Risk,1636.0391999999995,1636.0391999999995,Medium,False
34,6,2012-08-31,2421.42,False,75.89,3.646,12815.65,64.2,18.56,2171.06,4926.61,130.8853548,9.285,2761.18,1192.06,2245.4674999999997,False,False,158114,8,Understock Risk,3145.8252,3145.8252,Medium,False
34,6,2012-09-07,3224.17,True,78.26,3.709,8791.04,-5.98,25.77,3473.34,1789.37,130.9325484,9.285,2421.42,2761.18,2399.7075,False,False,158114,9,Normal,2258.8013999999994,2597.6216099999992,Medium,False
34,6,2012-09-21,3578.25,False,66.08,3.721,4857.37,5.73,0.85,221.84,7308.76,131.0103333,9.285,3750.97,3224.17,3243.7025,False,False,158114,9,Normal,3016.0240000000003,3016.0240000000003,Medium,False
34,6,2012-09-28,1736.17,False,67.06,3.666,2282.47,3.82,0.22,198.21,2618.07,131.043,9.285,3578.25,3750.97,3072.39,False,False,158114,9,Normal,2800.974799999999,2800.974799999999,Medium,False
34,6,2012-10-26,2484.78,False,57.95,3.514,1151.88,68.01,3.0,392.12,1468.81,131.1930968,8.839,4222.17,1850.3,2757.4125000000004,False,False,158114,10,Normal,3033.2269999999994,3033.2269999999994,Medium,False
34,7,2011-11-11,18001.14,False,41.04,3.286,10860.98,6524.97,65.95,4082.99,4814.43,129.8167097,10.148,14890.8,12849.43,15480.0,False,False,158114,11,Understock Risk,20353.1784,20353.1784,Medium,False
34,7,2011-11-18,21996.93,False,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,18001.14,14890.8,16934.575,False,False,158114,11,Normal,18726.568399999996,18726.568399999996,Medium,False
